p_name,year,latitude,longitude,built_capacity,sc_point_gid
Deuel Harvest North,2021.0,44.87576183486239,-96.58507100917431,301.14000000000004,395
Diablo Winds,2004.0,37.76341419354839,-121.63180548387098,20.46,396
Diamond Spring,2020.0,34.490873660714286,-96.78080223214286,303.5,397
Diamond Trail,2020.0,41.69745065217391,-92.18250108695652,168.8,398
Diamond Trail Expansion,2020.0,41.69405806451613,-92.17828451612904,83.7,399
Diamond Vista,2018.0,38.57480084210526,-97.21673810526316,299.25,400
Diamond Willow Wind,2008.0,46.275650000000006,-104.18239833333332,18.0,401
Diamond Willow extension,2010.0,46.27119375,-104.1687025,10.5,402
Difwind 6,1987.0,35.060552105263156,-118.26730763157894,27.0,403
Dillon,2008.0,33.937594,-116.56860688888888,45.0,404
Dinosaur Point,1988.0,37.04147697530864,-121.18202370370372,17.03,405
Doerfler Farms,2011.0,44.86757,-122.80687,0.25,406
Dole Fresh Vegetables,2022.0,36.45764,-121.35071,5.64,407
Don Sneve Wind Farms,2003.0,43.74775,-95.84367,0.95,408
Drift Sand,2016.0,34.83099740740741,-97.9411524074074,108.0,409
Dry Lake,2009.0,34.654902666666665,-110.28457666666668,63.0,410
Dry Lake II,2010.0,34.6122064516129,-110.16882225806452,65.1,411
Dunlap,2010.0,42.02738067567568,-106.17487243243244,136.9,412
Durbin Creek,2017.0,44.352754,-117.32116,10.0,413
Dutch Hill/Cohocton,2009.0,42.53305,-77.4547076,93.95,414
Dynapower,2010.0,44.44299,-73.1551,0.1,415
Dynapower 1,1997.0,44.44249,-73.1516,0.05,416
East Broadview Wind Project,2018.0,46.10293,-108.80692,1.7,417
East Fork,2020.0,39.33130527777777,-100.91477736111112,195.84,418
East Raymond,2020.0,26.367897802197803,-97.73396923076923,200.0,419
East Ridge,2006.0,43.94083875,-95.9180275,10.0,420
East Winds,1985.0,33.89104571428572,-116.54790857142858,4.17,421
Echo,2014.0,43.89107528571429,-83.1782357142857,112.0,422
Echo 1-7,2009.0,45.6757437037037,-119.44323148148148,44.55,423
Echo 8-9,2009.0,45.684893,-119.434075,20.0,424
Eclipse,2012.0,41.55610287356322,-94.67948310344828,207.06,425
EcoGrove,2009.0,42.456333880597015,-89.88288626865672,100.5,426
Edom Hills (repower),2008.0,33.88278125,-116.463765,20.0,427
Eight Point Wind,2023.0,42.073445416666665,-77.69628291666668,116.5,428
Ekola Flats,2020.0,41.95270607843137,-106.3238737254902,250.9,429
El Algodon Alto Wind Farm,2022.0,28.00051967032967,-97.7124202197802,200.2,430
El Cabo,2017.0,34.7211961971831,-105.64175626760564,298.2,431
El Campo,2020.0,33.73244895522388,-99.74158447761194,242.8,432
El Dorado Wind Power,2012.0,37.79699,-96.85109,1.0,433
Elbow Creek Wind Farm,2008.0,32.17020679245283,-101.41412962264152,121.90000000000002,434
Eldora-New Providence Schools,2002.0,42.35476,-93.1156,0.75,435
Electra Wind,2016.0,34.1122168,-99.0743763,230.0,436
Elk,2011.0,42.59892823529412,-91.3734617647059,42.5,437
Elk City,2009.0,35.50750511627907,-99.90858162790698,98.9,438
Elk City II,2010.0,35.478656666666666,-99.68286136363636,101.16,439
Elk River,2005.0,37.5796796,-96.5516939,150.0,440
Elkhorn Ridge,2009.0,42.67325555555556,-97.66598555555557,81.0,441
Elkhorn Valley (08),2008.0,45.10919,-117.79004,3.3,442
Elkhorn Valley (La Grande),2007.0,45.0832313559322,-117.8084306779661,97.35,443
Elm Creek,2008.0,43.75909484848485,-94.94075196969698,99.0,444
Elm Creek II,2010.0,43.70026903225806,-94.87924274193549,148.8,445
Emmonak 1,2011.0,62.7835,-164.559605,0.4,446
Emmons-Logan,2019.0,46.38425029411765,-99.98295088235297,216.44,447
Endeavor,2007.0,43.455286,-95.450252,25.0,448
Endeavor,2008.0,43.448559,-95.439019,73.2,449
Endeavor II,2008.0,43.433388,-95.4623765,49.6,450
English Farms,2019.0,41.54819304347826,-92.40517927536231,170.3,451
Enron Earth Smart/Green Power,1999.0,33.91605315789474,-116.5740342105263,16.5,452
Ensign,2012.0,37.612584418604655,-100.28023023255814,98.9,453
Eolos,2011.0,44.7283,-93.04807,2.5,454
Equity Industrial Partners,2012.0,42.62594,-70.6565,4.0,455
Erie Community School District 1,2008.0,41.64764,-90.07919,1.2,456
Erie Industrial Park,2014.0,41.54543,-83.03546,0.9,457
Escalade,2022.0,33.74126630769231,-99.64845046153846,336.0,458
Eswood School,2012.0,42.05679,-89.0332,0.23,459
Eva Creek,2012.0,64.06485833333333,-148.90285916666667,24.600000000000005,460
Evanston (Wyoming Wind Energy Center),2003.0,41.357543875,-110.786987,144.0,461
Evansville WWTP,2010.0,42.77765,-89.28005,0.1,462
Ewington,2008.0,43.615823,-95.412149,22.35,463
F.E. Warren Air Force Base,2005.0,41.175245,-104.88104,1.32,464
FHSU Wind,2013.0,38.87389,-99.40569,4.0,465
Fair Wind,2015.0,39.32363,-79.38913416666666,30.0,466
Fairbanks Wind Park,2022.0,45.69889,-86.644668,72.45,467
Fairfield Wind Farm,2014.0,47.71295166666667,-111.95552833333332,10.0,468
Fairhaven Wind,2012.0,41.63814,-70.87280000000001,3.0,469
Fairmont Wind (SMMPA),2004.0,43.57624,-94.442765,3.3,470
Falmouth II,2012.0,41.60929,-70.6215,1.65,471
Falmouth Notus,2010.0,41.60849,-70.6089,1.65,472
Falmouth Wastewater,2010.0,41.60589,-70.6208,1.65,473
Falvez Astra,2017.0,34.77948897058824,-102.0519225,163.2,474
Farmer's,2004.0,43.65132833333333,-95.37554166666666,5.7,475
Farmers City,2009.0,40.55612589041096,-95.4531098630137,146.0,476
Farmers' coops/Westridge,2003.0,44.00720888888889,-96.16232055555555,17.1,477
Federated Rural Electric,2008.0,43.67679,-94.592,2.1,478
Fenner Wind Power Project,2001.0,42.98913894736842,-75.76067315789474,30.0,479
Fenner Wind Power Project - Repower,2012.0,42.97555,-75.76784,1.5,480
Fenton,2007.0,43.87365364963504,-95.95009868613138,205.5,481
Field's Point Wastewater Treatment Facility,2012.0,41.79422333333333,-71.38906666666666,4.5,482
Fire Island Project,2012.0,61.130309090909094,-150.24148545454543,17.6,483
Flat Ridge 2,2012.0,37.37115720306514,-98.2526657854406,470.4,484
Flat Ridge 2 Expansion,2012.0,37.353929375,-98.230419375,470.4,485
Flat Ridge 3,2021.0,37.45251935483871,-98.39716661290322,128.0,486
Flat Ridge Wind Farm,2009.0,37.37297475,-98.48128725,72.1,487
Flat Top,2018.0,31.6319695,-98.570415,200.0,488
Flat Water,2010.0,40.00568525,-95.90447125,60.0,489
Fluvanna I,2017.0,32.885556216216216,-101.11538932432433,155.4,490
Flying Cloud,2003.0,43.38481758620689,-95.29756344827588,43.5,491
Foard City,2019.0,33.91062129496403,-99.74189100719424,350.28,492
"Foote Creek II, III, IV Repowering",2023.0,41.66993636363637,-106.1839418181818,46.2,493
Forbes Park,2008.0,42.39959,-71.0133,0.6000000000000001,494
Ford Ridge,2022.0,40.56032,-88.3554958139535,120.4,495
Forest City High School,1999.0,43.26626,-93.65373,0.6000000000000001,496
Forest Creek Wind Project,2006.0,32.039048888888885,-101.2130812962963,124.2,497
Fort Hays State University,2013.0,38.875339999999994,-99.404485,4.0,498
Forward,2008.0,40.09829714285714,-78.86170214285714,29.4,499
Forward Fontanelle,2012.0,41.33959,-94.57069,1.6,500
Forward Wind Project,2008.0,43.62070360465116,-88.52609755813954,129.0,501
Fossil Gulch,2005.0,42.858979999999995,-114.94959,10.5,502
Fourmile Ridge,2014.0,39.642245,-79.004078125,40.0,503
Fowler Ridge I,2009.0,40.59150148648649,-87.29085247747749,345.4364864864865,504
Fowler Ridge II,2009.0,40.56063804511278,-87.44825526315789,199.5,505
Fox Islands,2009.0,44.09389000000001,-68.8658,4.5,506
Foxtail Wind,2019.0,46.1043512,-98.88072813333332,150.0,507
Franklin County,2012.0,42.610710166666664,-93.33460733333332,99.0,508
Freeborn Wind Energy,2021.0,43.4993307,-93.128432,128.08,509
Frisco,2012.0,36.498492,-101.60474,20.0,510
Frontier I,2016.0,36.84476180327869,-97.17870393442624,199.8,511
Frontier II,2021.0,36.85084175675676,-97.01121729729728,355.2,512
Ft Buchanan Energy Savings Performance Contract,2013.0,18.351576666666663,-65.95152666666667,0.8300000000000001,513
Future Generation Wind,2016.0,41.7760775,-70.617565,8.0,514
G. McNeilus Wind Farm,2003.0,43.55362777777778,-92.72299111111111,13.5,515
GL Wind,2011.0,43.994795,-91.871785,5.0,516
GSA,2010.0,45.80352,-70.39564999999999,0.2,517
GSG Repower,2007.0,41.638199615384615,-89.14807769230768,88.4,518
"GWE, LLC",2012.0,42.00176,-93.479055,4.0,519
Gaines Cavern Wind Project,2012.0,32.68855,-103.06245,2.0,520
Galactic Wind,2012.0,43.17297166666666,-89.56071000000001,9.9,521
Gambell Wind,2010.0,63.7788,-171.71160999999998,0.3,522
Garnet Wind Project,2009.0,33.90513,-116.58249,6.5,523
Geneseo Wind Farm,2009.0,41.426135,-90.15467,3.0,524
Georgia Mountain,2012.0,44.6623125,-73.070545,10.0,525
Glacier Hills,2011.0,43.577064444444446,-89.111529,162.0,526
Glacier I,2008.0,48.51377028169014,-112.11887549295774,106.5,527
Glacier Sands,2021.0,40.255147441860466,-89.69131,184.9,528
Glacier Wind II,2009.0,48.541096231884055,-112.19326710144928,103.5,529
Glaciers Edge,2019.0,42.86866475609756,-95.77716646341464,212.04,530
Glass Sands Wind Facility,2021.0,34.523424999999996,-96.89915964285714,118.1,531
Glen Ullin Energy Center (Clean Energy 1),2019.0,46.96964604651163,-101.82192976744189,106.7,532
Glenrock,2008.0,43.06738803030304,-105.8192793939394,119.3,533
Glenrock III,2009.0,43.02606576923077,-105.82176884615386,45.73076923076923,534
Goat Phase I,2008.0,31.946142625,-100.8111995,80.0,535
Goat Phase II,2009.0,31.96158379310345,-100.77586448275862,69.6,536
GobNob,2009.0,39.43849,-89.62859,0.9,537
Golden Acorn Casino,2014.0,32.7015,-116.35132,1.85,538
Golden Hills,2015.0,37.71563625,-121.63258895833332,85.90000000000002,539
Golden Hills (Oregon),2022.0,45.5302776,-120.6965492,201.3,540
Golden Hills North,2017.0,37.76968,-121.640458,46.0,541
Golden Plains,2020.0,43.41257695121951,-93.98794695121951,199.81999999999996,542
Golden Spread Panhandle Wind Ranch,2011.0,35.23365352941177,-102.2026355882353,78.2,543
Golden Valley,2011.0,42.43848375,-113.91584,12.0,544
Golden West Wind Farm,2015.0,38.99758731034483,-104.22943075862068,249.2,545
Goldthwaite,2013.0,31.388786385542172,-98.48816686746989,141.1,546
Goldthwaite,2014.0,31.38551,-98.45574333333332,7.5,547
Goodland I,2008.0,40.689832068965515,-87.48074310344828,130.5,548
Goodnight I,2023.0,35.050941379310345,-101.32458137931036,265.5,549
Goodnoe Hills,2008.0,45.78182765957447,-120.52115659574469,103.4,550
Goodwell,2015.0,36.5249246,-101.6346481,200.0,551
Gopher Creek Wind Farm,2019.0,32.87884189873418,-101.23363405063292,158.0,552
Gordon Butte,2012.0,46.41209,-110.33404,9.0,553
Goshen North,2010.0,43.46867204819277,-111.8415273493976,124.5,554
Grady,2019.0,34.806669761904764,-103.23973130952382,220.5,555
Grand Meadow,2008.0,43.69604223880597,-92.66840059701492,108.54,556
Grand Ridge,2008.0,41.22772196969697,-88.69714818181818,99.0,557
Grand Ridge II,2009.0,41.17653705882353,-88.68817647058825,51.0,558
Grand Ridge III/IV,2009.0,41.18568175,-88.7316915,60.0,559
Grande Prairie,2016.0,42.61070165,-98.4702501,400.0,560
Grandview I,2014.0,35.25837466101695,-101.19392415254238,211.22,561
Grandview II (Colbeck's Corner),2016.0,35.33031142857143,-101.10074875,200.48,562
Granite Reliable Power,2012.0,44.78016575757576,-71.30484545454544,99.0,563
Grant County,2010.0,45.807982,-95.897349,20.0,564
Grant Plains,2016.0,36.968324375,-97.67441921875,147.2,565
Grant Wind,2016.0,36.92295409090909,-97.6757693939394,151.8,566
Gratiot,2011.0,43.42594245901639,-84.44743180327869,102.4,567
Gratiot County,2012.0,43.391064722222225,-84.52403486111112,110.4,568
Gratiot Farms,2020.0,43.193245614035085,-84.78481192982456,149.65999999999997,569
Gray County Wind Farm Montezuma),2001.0,37.61025094117647,-100.38286452941176,112.2,570
Great Lakes Science Center,2006.0,41.50669,-81.69679000000001,0.23,571
Great Pathfinder Wind,2023.0,42.21782064516129,-93.88324887096776,224.4,572
Great Prairie Wind 1,2022.0,36.313793984375,-101.4990753125,360.96,573
Great Prairie Wind 2,2022.0,36.35617533333333,-101.47927666666666,211.5,574
Great Prairie Wind 3,2022.0,36.455938691588784,-101.49583710280376,217.29813084112143,575
Great River Energy Headquarters,2008.0,45.09507,-93.43524,0.23,576
Great Western,2016.0,36.16725043010753,-99.59082688172045,225.0,577
Green Energy Machine,2016.0,41.37022,-94.75351,1.79,578
Green Mountain Power,1997.0,42.861762727272726,-72.96306363636364,6.05,579
Green Pastures I,2015.0,33.644480800000004,-99.3928622,150.0,580
Green Pastures II,2015.0,33.6529574,-99.5182054,150.0,581
Green Providence Wind I,2021.0,41.78713,-71.38443,1.5,582
Green Providence Wind II,2021.0,41.78778,-71.385145,3.0,583
Green River,2019.0,41.61809027027027,-89.54287135135135,194.25,584
Greenfield Wind,2012.0,41.29052,-94.48858,1.6,585
Greenfield Wind Farm,2016.0,47.71757615384615,-111.91849923076924,29.9,586
Greensburg,2010.0,37.549887,-99.343895,12.5,587
Griffin Trail Wind,2021.0,33.610309125,-99.5763775,225.6,588
Groton,2012.0,43.761689999999994,-71.80639166666667,48.0,589
Gruver Wind,2022.0,36.53138745454545,-101.40709545454546,155.1,590
Guam Power Authority Wind Turbine,2016.0,13.38938,144.72266,0.28,591
Gulf Wind,2009.0,26.956415681818186,-97.59427409090908,283.2,592
Gulf Wind Repower,2021.0,26.98156337837838,-97.56129202702702,271.4,593
Gunsight,2016.0,32.486372985074624,-101.44834074626868,119.93,594
Guthrie WWTP,2001.0,35.90251,-97.43535,0.1,595
H & S - Tehachapi,1985.0,35.07631523809524,-118.3683880952381,2.73,596
Hackberry,2008.0,32.78149916666667,-99.45857902777776,165.6,597
Hale Wind,2019.0,33.95008861924686,-101.65079623430962,478.0,598
Half Hollow Nursery,2010.0,40.96906,-72.57085,0.1,599
Hancock,2016.0,44.76192,-68.14279764705883,51.0,600
Hancock County Wind Farm,2002.0,43.01194628378378,-93.6824422972973,100.05,601
Happy Jack,2008.0,41.13989071428572,-104.99414714285714,29.4,602
Harbec Plastics,2002.0,43.22609,-77.36174,1.1,603
Harbec Plastics,2012.0,43.22696,-77.36014,0.85,604
Harbor Wind,2012.0,27.83181,-97.43915,9.0,605
Hardin-Hilltop,2007.0,42.08557571428571,-94.35059285714286,14.7,606
Hardscrabble,2011.0,43.14359810810811,-74.89501837837838,74.0,607
Harpster Wind,2016.0,40.71829,-83.22858,1.5,608
Harvest II,2012.0,43.829537878787875,-83.20806909090909,59.4,609
Harvest Wind Farm,2008.0,43.837886875,-83.208711875,52.8,610
Harvest Wind Farm,2009.0,45.7912688372093,-120.30772,98.9,611
Hasslebach Meats,2010.0,41.38952,-82.57275,0.1,612
Hatchett Ridge,2010.0,40.89040863636364,-121.79405704545457,101.2,613
Haviland Wind Project,2012.0,41.01969,-84.58799666666667,4.5,614
Hawi Renewable,2006.0,20.256304375,-155.85067125,10.56,615
Hawkeye,2012.0,42.931147333333335,-92.029464,37.5,616
Hay Canyon,2009.0,45.50689916666667,-120.58389291666668,100.8,617
Haystack,2022.0,42.24886888888889,-97.19920866666666,297.03,618
Headwaters,2014.0,40.0842961,-85.0143116,200.0,619
Headwaters II,2021.0,40.07623022727272,-85.1736884090909,198.0,620
Heart of Texas,2020.0,31.240641875,-99.4216759375,179.88,621
Heartland Community College,2012.0,40.53669,-89.01879,1.65,622
Heartland Divide,2018.0,41.73450916666667,-94.82641194444444,103.5,623
Heartland Divide Wind II,2022.0,41.79640083333333,-94.88746291666666,199.4,624
Heartland Farms Wind,2023.0,43.227289166666665,-84.70691694444444,200.4,625
Helena Wind,2022.0,28.61926621212121,-97.94064045454546,264.0,626
Hereford 1,2014.0,34.765775673076924,-102.26296961538462,199.90000000000003,627
Heritage Flight,2009.0,44.46309,-73.146,0.1,628
Heritage Garden,2012.0,45.799643571428575,-86.542915,28.0,629
Hidalgo,2016.0,26.501628,-98.44783453333334,150.0,630
Hidalgo II,2016.0,26.4985852,-98.3674226,100.0,631
Hidalgo II,2020.0,26.537022142857143,-98.487765,50.4,632
High Banks Wind Project,2023.0,39.829387210300425,-97.4627681974249,643.44,633
High Lonesome,2009.0,34.46791525,-105.9613155,99.4,634
High Lonesome,2019.0,31.099752183098595,-101.92724077464788,449.94,635
High Lonesome Expansion,2020.0,31.12550909090909,-101.92335045454546,50.6,636
High Mesa,2012.0,42.8919352631579,-115.04018789473685,39.9,637
High Plains,2009.0,41.67506787878788,-106.01115666666668,122.1,638
High Plains Tech Center,2010.0,36.40646,-99.42819,0.1,639
High Prairie,2020.0,40.363276514285715,-92.46921457142857,400.0,640
High Sheldon,2009.0,42.74401133333333,-78.3937928,112.5,641
High Winds,2003.0,38.13089055555555,-121.80286866666668,162.0,642
Highland I,2015.0,43.058123696682465,-95.5876293364929,495.01,643
Highland II,2015.0,43.06659,-95.58621333333332,7.04,644
Highland North,2012.0,40.32184333333333,-78.67849733333334,75.0,645
Highland Wind Project,2009.0,40.274934,-78.7002908,62.5,646
HillTopper,2018.0,40.00132810810811,-89.35053486486487,185.0,647
Hilltop Power,2009.0,43.9128,-96.19309,2.0,648
Historic Victory Garden (Wind Stream),1982.0,35.068920469483565,-118.38165089201878,17.0,649
Hodges Badge,2012.0,41.56642,-71.25494,0.25,650
Hog Creek,2017.0,40.78945433333333,-83.71504533333334,66.0,651
Holcim - Paulding Wind Project,2019.0,41.189886666666666,-84.61282999999999,4.5,652
Holiday Hill Community Wind,2019.0,42.212665,-72.87115,5.0,653
Holy Name Catholic High School,2008.0,42.24089,-71.7839,0.6000000000000001,654
Hometown WindPower Anoka,2010.0,45.22728,-93.38369,0.16,655
Hometown WindPower Arlington,2010.0,44.61282,-94.0649,0.16,656
Hometown WindPower Brownton,2010.0,44.73349,-94.34216,0.16,657
Hometown WindPower Buffalo,2010.0,45.18597,-93.83524,0.16,658
Hometown WindPower Chaska,2010.0,44.82164,-93.57957,0.16,659
Hometown WindPower East Grand Forks,2010.0,47.93767,-96.98714,0.16,660
Hometown WindPower Faribault,2010.0,44.33598,-93.29176,0.16,661
Hometown WindPower North St. Paul,2010.0,45.01143,-92.99838,0.16,662
Hometown WindPower Shakopee,2010.0,44.79951,-93.49978,0.16,663
Hometown WindPower Winthrop,2010.0,44.53787,-94.3599,0.16,664
Honda Plant,2013.0,40.4477,-83.89256,3.4,665
Hooper Bay,2008.0,61.53576666666667,-166.09654,0.3,666
Hoopeston Wind,2015.0,40.39439612244898,-87.77664795918366,98.0,667
Hoosac,2012.0,42.72293526315789,-73.03268894736843,28.5,668
Hoosier,2009.0,40.71296924528302,-87.23005641509432,106.0,669
Hopkins Ridge II,2008.0,46.43259,-117.8054625,7.2,670
Hopkins Ridge Wind Project,2005.0,46.43563204819277,-117.8315030120482,149.4,671
Horizon Hill Wind,2024.0,35.99848058823529,-97.59677058823527,201.6,672
Horse Butte,2012.0,43.4048353125,-111.739455,57.6,673
Horse Creek Wind,2016.0,33.3581047,-99.5414591,230.0,674
Horse Hollow Expansion,2017.0,32.243195,-100.024705,210.0,675
Horse Hollow II,2017.0,32.24630961538461,-100.10932976923075,299.0,676
Horse Hollow III,2017.0,32.27608422818792,-100.27606597315436,223.5,677
Horse Hollow Wind Energy Center,2017.0,32.22468557142857,-100.05079535714285,210.0,678
Horseshoe Bend,2012.0,45.581093275862074,-120.00648620689654,319.0,679
Horseshoe Bend/ranch pit,2006.0,47.500506666666666,-111.43787,9.0,680
Howard,2011.0,42.31271555555555,-77.53695703703704,51.40185185185185,681
Hubbard,2021.0,31.74341212962963,-96.85267185185184,301.36,682
Huerfano River,2013.0,37.7751475,-104.830575,8.0,683
Hull I,2001.0,42.30439,-70.9222,0.66,684
Hull Wind Phase II,2006.0,42.26119,-70.8566,1.8,685
Huron Schools,2010.0,41.40416,-82.58558,0.1,686
Hyannis Country Garden,2008.0,41.65129,-70.3108,0.1,687
IBEW local 103,2005.0,42.30469,-71.0541,0.1,688
IDGWP,1998.0,43.03490333333334,-94.14083333333332,2.25,689
Ida Grove,2016.0,42.31372902985074,-95.41686723880598,301.06,690
Ida Grove II,2019.0,42.41445654320987,-95.47182296296296,202.36,691
Illinois Rural Electric Cooperative,2005.0,39.61879,-90.84619,1.65,692
Inadale (Roscoe IV),2009.0,32.50753771573604,-100.58118411167511,197.0,693
Independence Wind Farm,2021.0,42.409203000000005,-91.531045,55.36,694
Indian Mesa,2001.0,30.9426408,-102.19556648,82.5,695
Indian Mesa / Aeolus,2003.0,36.47269,-101.32789,3.0,696
Indiana Crossroads,2021.0,40.686453521126765,-86.88503,302.4,697
Indiana Crossroads II,2023.0,40.81516071428572,-87.02640023809525,201.59999999999997,698
Inertia Wind Project,2023.0,33.182136388888885,-99.56026333333332,301.26,699
Inland Empire Utility Agency,2011.0,34.0849,-117.52639,1.0,700
Intrepid,2004.0,42.48329,-95.31265,160.5,701
Intrepid,2017.0,42.51903745283019,-95.31385103773584,159.0,702
Intrepid Expansion,2005.0,42.54993533333333,-95.36298733333334,15.0,703
Iowa Lakes Community College,2005.0,43.3854,-94.81562,1.65,704
Iowa Lakes Lakota Wind,2009.0,43.37645714285714,-94.1358357142857,10.5,705
Iowa Lakes Superior Wind,2009.0,43.44596142857143,-94.98053571428572,10.5,706
Iowa State Fair Wind Project,2007.0,41.59509,-93.5489,0.66,707
Ipswich,2011.0,42.71609,-70.8411,1.6,708
Ipswich II,2012.0,42.71729,-70.8464,2.0,709
Irish Creek Wind,2021.0,39.67647768518518,-96.49362555555555,301.66,710
Iron Star,2021.0,37.65261951612904,-100.01435629032258,115.0,711
Ironwood I,2012.0,37.81426890410959,-99.7622791780822,167.9,712
Isabella I & II,2021.0,43.69215088235294,-84.85694544117646,383.52,713
Ivester,2018.0,42.34166914285714,-92.94030857142856,90.83,714
JD Wind 10,2008.0,35.9614,-101.8022525,10.0,715
JD Wind 11,2009.0,35.814882499999996,-101.98184,10.0,716
JD Wind 4,2008.0,36.39249552631579,-101.37542710526316,79.8,717
JD Wind 7,2009.0,35.998525,-101.8573525,10.0,718
JD Wind 8,2009.0,36.02640375,-101.890815,10.0,719
JD Wind 9,2008.0,35.80943142857143,-101.99438285714288,10.0,720
JD Wind Phase V,2006.0,36.4455,-101.8686025,10.0,721
JD Wind VI,2007.0,36.466995,-101.8140525,10.0,722
JJN Wind Farm,2004.0,44.28089,-96.39189,1.5,723
Javelina,2015.0,27.33474761904762,-98.98859904761903,249.69,724
Javelina II,2016.0,27.4593622,-98.9170925,200.0,725
Jayhawk,2021.0,37.69944757142857,-95.00499085714286,197.4,726
Jeffers,2008.0,44.056512,-95.2564305,42.0,727
Jericho Mountain,2015.0,44.468588,-71.222804,14.25,728
Jericho Rise,2016.0,44.88308324324324,-74.09657189189188,77.7,729
Jersey Atlantic Wind Farm,2005.0,39.38197,-74.44834,7.5,730
Jett Creek,2017.0,44.425552,-117.268276,10.0,731
Jiminy Peak Ski Resort,2007.0,42.54379,-73.2928,1.5,732
Jordan Creek,2020.0,40.40801623287671,-87.44222691780823,401.92,733
Judith Gap,2005.0,46.57020455555555,-109.75113833333332,135.0,734
Jumbo Hill,2020.0,32.39454192982456,-102.9408949122807,160.74,735
Jumbo Road,2015.0,34.7122649382716,-102.2493125925926,299.7,736
Junction Hilltop Wind,2012.0,42.09849,-94.269032,8.0,737
Juniper Canyon,2011.0,45.91706317460318,-120.2178453968254,151.2,738
KODE Novus II,2012.0,36.60428,-101.452021,40.0,739
Kaheawa (Maalaea),2006.0,20.8141385,-156.550526,30.0,740
Kaheawa Wind II,2012.0,20.794664285714283,-156.53583214285717,21.0,741
Kahuku,2011.0,21.680966666666663,-157.97470416666667,30.0,742
Karankawa,2019.0,28.13817169354839,-97.74946161290325,307.46,743
Karen Avenue Windfarm,1994.0,33.921655,-116.56015833333332,11.699999999999998,744
Karen Avenue Windfarm,2003.0,33.919376666666665,-116.56061,11.699999999999998,745
Karen Avenue Windfarm,2004.0,33.92121,-116.55527,11.699999999999998,746
Kas Farms,2001.0,44.012315,-96.11397,1.5,747
Kasigluk,2006.0,60.8705,-162.51328,0.3,748
Kawailoa Wind,2012.0,21.60848,-158.04192333333333,69.0,749
Kay Wind,2015.0,36.94611530769231,-97.17587853846152,299.0,750
Keechi,2015.0,33.14851072727272,-98.16408709090908,110.0,751
Keenan II,2010.0,36.2768096969697,-99.50489575757577,151.8,752
Kelly Creek,2016.0,40.97772282608695,-88.19296304347826,184.0,753
Kenston School District,2012.0,41.39389,-81.3053,0.75,754
Kibby Mountain II,2010.0,45.335226363636366,-70.56640909090909,66.0,755
"Kibby Mountain, phase I",2009.0,45.39306727272727,-70.53512727272727,66.0,756
Kimball Wind Farm,2018.0,41.294874166666666,-103.70999083333334,30.0,757
King Creek 1,2022.0,33.24626447916667,-99.42623072916666,393.6000000000001,758
King Mtn. Wind Ranch,2001.0,31.24361672897196,-102.21311191588784,278.2,759
King Plains,2020.0,36.39520056818182,-97.45081284090908,248.15999999999997,760
Kingdom Community Wind,2012.0,44.75059380952381,-72.42503619047619,63.0,761
Kingfisher Wind,2015.0,35.71018622222222,-97.89148144444444,180.0,762
Kingfisher Wind,2016.0,35.76383896551724,-97.81209362068964,118.0,763
Kingman,2011.0,35.14574,-114.06787,10.0,764
Kingman Wind Energy Center,2016.0,37.556165,-98.27077308333334,206.55,765
Kings Point,2021.0,37.2845615942029,-94.04852869565217,149.4,766
Kingston,2012.0,41.97879,-70.7159,2.0,767
Kirkwood Community College,2012.0,41.91659,-91.65089,2.5,768
Kit Carson Project,2010.0,39.36791441176471,-102.32884647058825,51.0,769
Klondike I,2001.0,46.42127117647059,-122.24938470588236,24.0,770
Klondike II,2005.0,45.58252400000001,-120.5811428,80.0,771
Klondike III,2007.0,45.57901741935484,-120.56280129032258,221.2,772
Klondike IIIA,2008.0,45.55885403846154,-120.56081115384616,76.5,773
Kodiak Island Wind Project,2009.0,57.786766666666665,-152.44328,4.5,774
Kossuth,2020.0,42.99165071428571,-94.09881982142858,152.2,775
Kossuth County Wind,2022.0,43.029700416666664,-94.1122925,69.6,776
Kotzebue Wind Project,2002.0,66.83712,-162.55737,0.1,777
Kotzebue Wind Project,2012.0,66.83409499999999,-162.56167,1.8,778
Kotzebue Wind Project Phase I,1997.0,66.83920666666667,-162.55738,0.15,779
Kotzebue Wind Project Phases II & III,1999.0,66.838222,-162.557372,0.35,780
Kotzubue Wind Project,2006.0,66.83640666666666,-162.55933000000002,0.15,781
Kumeyaay Phase I,2005.0,32.7170332,-116.3385856,50.0,782
LLC 2,2012.0,39.418285,-88.38668,0.2,783
LWSC Wind Turbine,2014.0,42.45269,-70.95669,0.6000000000000001,784
La Chalupa,2021.0,26.245657636363635,-97.50702854545456,198.45,785
La Joya,2021.0,34.60884710526316,-105.66283184210526,212.8,786
La Joya II,2021.0,34.59951971428571,-105.68998457142855,91.88,787
Lac qui Parle Valley School,1997.0,45.07342,-96.05617,0.23,788
Lacy Creek,2022.0,31.67971,-101.28286,301.26,789
Lacy Creek Wind Project (Edmondson Ranch Wind Energy),2022.0,31.726655420560743,-101.29211560747665,301.26,790
Lake Benton I,1998.0,44.32671230215828,-96.37900618705036,107.25,791
Lake Benton II Repower,2019.0,44.14969613636364,-96.16141522727274,100.2,792
Lake Palmdale,2004.0,34.5559,-118.11829,0.95,793
